"data";"1THB";"1USD";"1AUD";"1HKD";"1CAD";"1NZD";"1SGD";"1EUR";"100HUF";"1CHF";"1GBP";"1UAH";"100JPY";"1CZK";"1DKK";"100ISK";"1NOK";"1SEK";"1HRK";"1RON";"1BGN";"1TRY";"1ILS";"100CLP";"1PHP";"1MXN";"1ZAR";"1BRL";"1MYR";"1RUB";"10000IDR";"100INR";"100KRW";"1CNY";"1XDR"
2015-08-11;0,1078;3,8087;2,7947;0,491;2,9238;2,4964;2,7219;4,2035;1,3494;3,8765;5,9447;0,1775;3,0514;0,1555;0,5632;2,8576;0,4646;0,4378;0,5582;0,9519;2,1492;1,3744;1,0001;0,5656;0,0829;0,2343;0,2994;1,1068;0,9717;0,0602;2,8108;5,9263;0,3227;0,6021;5,3355
2015-08-12;0,1069;3,7805;2,757;0,4876;2,889;2,4798;2,6804;4,2093;1,3467;3,8575;5,8896;0,1763;3,0333;0,1557;0,5641;2,8557;0,4588;0,4397;0,5567;0,953;2,1522;1,3605;0,9906;0,5548;0,0818;0,231;0,2947;1,0881;0,9731;0,0583;2,8053;5,8329;0,3198;0,5922;5,3172
2015-08-13;0,1069;3,7625;2,7623;0,4852;2,8938;2,4728;2,696;4,1822;1,3449;3,848;5,8722;0,1754;3,0197;0,1548;0,5604;2,8392;0,4608;0,4414;0,5534;0,9484;2,1383;1,3508;0,9903;0,5503;0,0815;0,2309;0,2945;1,0821;0,9371;0,0586;2,7175;5,7809;0,3203;0,5878;5,2552
2015-08-14;0,1066;3,7557;2,775;0,4842;2,8746;2,4576;2,677;4,1849;1,3501;3,8514;5,8637;0,1723;3,023;0,1548;0,5607;2,8449;0,4575;0,4435;0,555;0,9469;2,1397;1,3273;0,9937;0,5476;0,0813;0,229;0,2931;1,0663;0,9322;0,0578;2,7334;5,7695;0,3182;0,5876;5,2768
2015-08-17;0,1063;3,7613;2,7702;0,4851;2,8651;2,4645;2,67;4,1775;1,3456;3,854;5,8867;0,1706;3,0216;0,1546;0,5597;2,8418;0,4552;0,4423;0,5529;0,9439;2,1359;1,322;0,9913;0,549;0,0813;0,2288;0,2923;1,0786;0,9179;0,0573;2,725;5,7617;0,3179;0,5883;5,249
2015-08-18;0,1055;3,7578;2,7605;0,4845;2,864;2,4716;2,6746;4,1616;1,3474;3,8499;5,8871;0,1685;3,0228;0,154;0,5576;2,8339;0,4558;0,4416;0,5507;0,9408;2,1278;1,3074;0,9784;0,5436;0,0811;0,2283;0,291;1,0796;0,92;0,0571;2,7147;5,7489;0,3179;0,5878;5,2474
2015-08-19;0,106;3,7718;2,7742;0,4865;2,8913;2,4847;2,6871;4,169;1,3483;3,8724;5,9139;0,1691;3,0356;0,1543;0,5586;2,8399;0,4551;0,4417;0,5516;0,9411;2,1316;1,3033;0,9737;0,5436;0,0814;0,2299;0,2931;1,0876;0,9186;0,0575;2,7195;5,7855;0,319;0,5898;5,2758
2015-08-20;0,1057;3,7659;2,743;0,4856;2,8577;2,478;2,6786;4,1946;1,3405;3,9098;5,8806;0,1699;3,0381;0,1552;0,5621;2,8525;0,4541;0,443;0,5558;0,9455;2,1446;1,2642;0,9654;0,5424;0,081;0,2251;0,2898;1,0784;0,9233;0,056;2,7362;5,7575;0,3164;0,5893;5,3119
2015-08-21;0,1046;3,7308;2,734;0,4814;2,8523;2,4742;2,6512;4,2014;1,3442;3,8998;5,8671;0,1674;3,0344;0,1555;0,563;2,86;0,4546;0,4417;0,5564;0,9484;2,1482;1,2813;0,9635;0,542;0,0799;0,2218;0,2889;1,0782;0,9248;0,0547;2,7406;5,6619;0,3128;0,5841;5,2751
2015-08-24;0,1042;3,6971;2,6771;0,4766;2,7908;2,4356;2,615;4,239;1,3468;3,9129;5,8057;0,1669;3,0624;0,1568;0,568;2,8681;0,4533;0,4456;0,5607;0,9541;2,1673;1,2575;0,951;0,5294;0,0789;0,2157;0,28;1,0541;0,933;0,0519;2,7652;5,5481;0,3072;0,5772;5,3003
2015-08-25;0,1031;3,6613;2,6325;0,4724;2,7686;2,3799;2,6202;4,2309;1,3524;3,8973;5,7807;0,1613;3,0649;0,1564;0,5669;2,8665;0,4492;0,4423;0,5595;0,9539;2,1633;1,2497;0,9473;0,5193;0,0785;0,2148;0,2791;1,0353;0,8725;0,0524;2,7599;5,5288;0,3094;0,5709;5,2302
2015-08-26;0,1037;3,6937;2,6338;0,4767;2,7807;2,3988;2,6359;4,2381;1,3456;3,918;5,7929;0,1637;3,0914;0,1564;0,5678;2,887;0,4461;0,4399;0,561;0,9555;2,1669;1,2573;0,9462;0,5226;0,0792;0,2152;0,2811;1,0214;0,8707;0,0531;2,7646;5,5831;0,311;0,5762;5,2388
2015-08-27;0,1051;3,745;2,6715;0,4833;2,8324;2,4189;2,6741;4,2255;1,3465;3,926;5,8003;0,1756;3,1114;0,156;0,5662;2,8863;0,4501;0,4421;0,5603;0,953;2,1605;1,289;0,9491;0,5313;0,0802;0,221;0,2873;1,0434;0,8744;0,0555;2,7564;5,6813;0,3174;0,5847;5,2541
2015-08-28;0,1046;3,7493;2,6876;0,4838;2,8341;2,4272;2,671;4,2325;1,3439;3,8988;5,7703;0,1773;3,1035;0,1566;0,5671;2,9;0,4515;0,4439;0,56;0,9554;2,1641;1,2841;0,9552;0,5401;0,0802;0,2214;0,2844;1,0535;0,8758;0,0562;2,7609;5,6687;0,3187;0,5868;5,2872
2015-08-31;0,1055;3,778;2,6949;0,4876;2,8513;2,426;2,6746;4,2344;1,3463;3,9238;5,8309;0,1731;3,1167;0,1566;0,5674;2,9152;0,453;0,4457;0,5603;0,9555;2,165;1,2932;0,9612;0,5468;0,0808;0,2262;0,2831;1,0532;0,8762;0,0562;2,7622;5,6941;0,3194;0,5927;5,2915
2015-09-01;0,105;3,7503;2,6563;0,484;2,8388;2,3726;2,6618;4,2297;1,3448;3,8985;5,7527;0,1721;3,1307;0,1564;0,5667;2,917;0,4499;0,4441;0,5606;0,9532;2,1626;1,2832;0,9579;0,5412;0,0804;0,222;0,2812;1,0343;0,9005;0,0576;2,6608;5,6505;0,3191;0,5894;5,2944
2015-09-02;0,1052;3,7626;2,6378;0,4854;2,8412;2,3847;2,6603;4,244;1,3481;3,9065;5,755;0,1702;3,1395;0,157;0,5687;2,9289;0,4544;0,4461;0,5619;0,9554;2,1699;1,2768;0,958;0,5432;0,0805;0,2219;0,2791;1,0172;0,8914;0,0563;2,6626;5,6871;0,3178;0,5919;5,3177
2015-09-03;0,1051;3,7645;2,6413;0,4857;2,8383;2,3889;2,6581;4,2314;1,346;3,884;5,7445;0,1727;3,1289;0,1566;0,567;2,9202;0,4557;0,4507;0,5599;0,9541;2,1635;1,273;0,9574;0,5458;0,0805;0,223;0,2788;1,0016;0,8861;0,0562;2,6571;5,687;0,3162;0,5923;5,2898
2015-09-04;0,1059;3,7952;2,6512;0,4898;2,8718;2,4193;2,6797;4,229;1,3489;3,8982;5,7848;0,1722;3,188;0,1565;0,5669;2,9297;0,4591;0,4499;0,5596;0,9549;2,1622;1,2749;0,9666;0,5509;0,0812;0,2252;0,2778;1,015;0,8909;0,0561;2,6798;5,7635;0,3187;0,5972;5,2914
2015-09-07;0,1052;3,7928;2,6311;0,4894;2,859;2,3766;2,6583;4,2335;1,3473;3,8983;5,7882;0,174;3,1796;0,1566;0,5674;2,9338;0,4574;0,4497;0,5602;0,9564;2,1645;1,2518;0,9656;0,5477;0,0808;0,224;0,2723;0,9874;0,8894;0,0554;2,6623;5,6776;0,3149;0,5959;5,3276
2015-09-08;0,1046;3,7878;2,6439;0,4887;2,8553;2,381;2,6626;4,236;1,3475;3,8843;5,8247;0,1699;3,1581;0,1566;0,5677;2,9366;0,4573;0,4493;0,5604;0,9564;2,1658;1,253;0,9659;0,5455;0,0807;0,2243;0,2727;0,9902;0,873;0,0551;2,6526;5,6859;0,3161;0,5953;5,3308
2015-09-09;0,1042;3,7634;2,6507;0,4856;2,8467;2,3968;2,6565;4,2129;1,3451;3,8666;5,779;0,1711;3,1249;0,1559;0,5646;2,9277;0,457;0,4472;0,5577;0,9529;2,154;1,2501;0,9703;0,5445;0,0803;0,2242;0,276;0,9852;0,8729;0,0556;2,6389;5,6655;0,3154;0,59;5,2967
2015-09-10;0,1041;3,7648;2,6554;0,4857;2,8501;2,3715;2,6577;4,2153;1,3406;3,857;5,7922;0,1727;3,1152;0,1559;0,565;2,9273;0,4594;0,4485;0,5584;0,9532;2,1552;1,235;0,9649;0,545;0,0804;0,2228;0,272;0,996;0,8727;0,0552;2,6268;5,6631;0,3178;0,5908;5,3073
2015-09-11;0,1033;3,7264;2,6254;0,4809;2,8107;2,3427;2,6363;4,208;1,3344;3,8289;5,7518;0,171;3,0934;0,1555;0,564;2,9253;0,4537;0,4484;0,5578;0,9531;2,1515;1,227;0,9619;0,5437;0,0795;0,2219;0,2732;0,9673;0,875;0,0547;2,6007;5,6043;0,3143;0,5846;5,2819
2015-09-14;0,103;3,7124;2,644;0,479;2,8045;2,3495;2,6382;4,209;1,343;3,8272;5,7355;0,1695;3,0896;0,1553;0,5642;2,926;0,4545;0,4503;0,5578;0,9528;2,152;1,2122;0,9552;0,5396;0,0794;0,2208;0,2731;0,9579;0,8752;0,0547;2,5875;5,5982;0,3141;0,5829;5,2599
2015-09-15;0,1036;3,7238;2,6552;0,4805;2,8119;2,3555;2,6588;4,2094;1,3454;3,8417;5,749;0,1708;3,1152;0,1555;0,5642;2,9252;0,4539;0,4515;0,5567;0,9522;2,1522;1,2222;0,9627;0,5414;0,0797;0,2228;0,2774;0,977;0,866;0,0556;2,5846;5,6077;0,3153;0,5847;5,2529
2015-09-16;0,1035;3,7315;2,6744;0,4815;2,8219;2,3726;2,6649;4,1994;1,3469;3,8361;5,7479;0,1713;3,1011;0,1552;0,5628;2,9193;0,4542;0,4504;0,5546;0,9498;2,1472;1,236;0,9585;0,5457;0,08;0,2238;0,2772;0,9664;0,8805;0,0568;2,5812;5,6209;0,3178;0,5857;5,2325
2015-09-17;0,1039;3,7129;2,6634;0,479;2,8148;2,3581;2,6533;4,2065;1,3485;3,8368;5,7556;0,1703;3,072;0,1553;0,5638;2,9263;0,457;0,4502;0,5546;0,9512;2,1507;1,2307;0,9616;0,5484;0,0799;0,224;0,2782;0,9695;0,8741;0,0565;2,568;5,6113;0,3182;0,5832;5,2689
2015-09-18;0,1035;3,6738;2,6636;0,474;2,8075;2,3577;2,6408;4,2059;1,3574;3,8359;5,7422;0,1697;3,0794;0,1554;0,5637;2,9228;0,4558;0,4491;0,5518;0,9513;2,1504;1,2251;0,9511;0,5457;0,0794;0,2226;0,2784;0,9432;0,87;0,0556;2,5557;5,5866;0,3165;0,5772;5,248
2015-09-21;0,1036;3,708;2,6556;0,4785;2,8065;2,3548;2,6336;4,1896;1,3509;3,8359;5,7569;0,1701;3,0825;0,1548;0,5615;2,9155;0,4536;0,4489;0,5488;0,9472;2,1421;1,2339;0,9466;0,5462;0,0798;0,223;0,2771;0,9407;0,8677;0,0559;2,5652;5,6502;0,3153;0,582;5,2036
2015-09-22;0,1041;3,7438;2,664;0,4832;2,826;2,367;2,645;4,1924;1,3515;3,8522;5,7958;0,1718;3,1219;0,155;0,562;2,9215;0,4544;0,4482;0,5489;0,9482;2,1436;1,2448;0,9518;0,5469;0,0803;0,2238;0,2759;0,9397;0,8703;0,0566;2,5829;5,6858;0,3166;0,5869;5,2552
2015-09-23;0,1044;3,7801;2,6642;0,4877;2,8504;2,3729;2,6568;4,2007;1,3546;3,8632;5,7985;0,1734;3,1431;0,155;0,5631;2,9304;0,456;0,4488;0,5515;0,9504;2,1478;1,2497;0,9607;0,5413;0,0808;0,2238;0,2768;0,9338;0,8699;0,0572;2,5811;5,7312;0,3177;0,5921;5,2883
2015-09-24;0,1039;3,7687;2,6214;0,4862;2,8264;2,3686;2,6446;4,22;1,3487;3,8593;5,7505;0,1763;3,1391;0,1555;0,5656;2,9326;0,445;0,4476;0,554;0,9553;2,1576;1,2318;0,954;0,5357;0,0805;0,2199;0,2704;0,9018;0,8561;0,0567;2,5728;5,7046;0,3154;0,5903;5,309
2015-09-25;0,1043;3,7818;2,6548;0,4878;2,8358;2,3912;2,6553;4,2115;1,3416;3,8473;5,7585;0,1742;3,1231;0,1549;0,5645;2,9257;0,4442;0,4484;0,5514;0,9536;2,1533;1,2486;0,96;0,5425;0,0805;0,2248;0,275;0,9616;0,8428;0,0576;2,5748;5,7214;0,3171;0,5934;5,2664
2015-09-28;0,1044;3,7861;2,6613;0,4886;2,8399;2,4148;2,651;4,2334;1,3438;3,8656;5,7672;0,1756;3,1484;0,1554;0,5675;2,9553;0,4424;0,4476;0,5541;0,9594;2,1645;1,2429;0,9623;0,5404;0,0809;0,2227;0,2729;0,9526;0,8574;0,0577;2,5761;5,7313;0,3172;0,5945;5,3209
2015-09-29;0,1037;3,7799;2,6393;0,4876;2,8185;2,3974;2,6455;4,2434;1,3495;3,8909;5,7421;0,1734;3,1506;0,1559;0,5687;2,9633;0,4455;0,4494;0,5547;0,9597;2,1696;1,2417;0,9601;0,5353;0,0805;0,2216;0,2702;0,9201;0,8481;0,0571;2,5742;5,7281;0,3153;0,5939;5,3269
2015-09-30;0,104;3,7754;2,6559;0,4871;2,8173;2,4108;2,6529;4,2386;1,3529;3,8785;5,7305;0,1774;3,1402;0,156;0,5682;2,963;0,4474;0,4515;0,5529;0,96;2,1671;1,2477;0,9619;0,5362;0,0808;0,2228;0,2735;0,931;0,8593;0,0576;2,5768;5,7469;0,3195;0,5939;5,3143
2015-10-01;0,1042;3,8005;2,6862;0,4905;2,8604;2,4405;2,6618;4,2437;1,3548;3,889;5,7592;0,1801;3,1659;0,1561;0,5688;2,9749;0,4485;0,4535;0,5547;0,9609;2,1697;1,2569;0,9692;0,5463;0,0814;0,2258;0,2755;0,963;0,8622;0,0583;2,5915;5,7927;0,323;0,5983;5,3174
2015-10-02;0,1039;3,8028;2,6752;0,4906;2,8729;2,44;2,6519;4,2451;1,3568;3,8885;5,7643;0,18;3,1653;0,1563;0,5691;2,9843;0,4492;0,4532;0,5556;0,9612;2,1705;1,2552;0,9701;0,5463;0,0814;0,2252;0,2733;0,949;0,8616;0,0576;2,5969;5,8005;0,3215;0,5981;5,3299
2015-10-05;0,1037;3,773;2,6737;0,4868;2,8781;2,4551;2,6443;4,2475;1,3618;3,8864;5,731;0,1782;3,1391;0,1565;0,5693;2,987;0,452;0,4541;0,5568;0,9611;2,1717;1,2581;0,9732;0,5476;0,0812;0,2259;0,2766;0,9585;0,863;0,0576;2,6026;5,7856;0,3233;0,5935;5,332
2015-10-06;0,1042;3,789;2,6948;0,4888;2,8952;2,4635;2,6564;4,2453;1,3593;3,8873;5,7474;0,1782;3,1468;0,1566;0,569;2,9865;0,4519;0,4552;0,5568;0,9614;2,1706;1,2679;0,9788;0,5546;0,0816;0,2257;0,2774;0,9684;0,8656;0,0583;2,659;5,7972;0,3245;0,5962;5,308
2015-10-07;0,1047;3,7604;2,7048;0,4852;2,889;2,4837;2,6569;4,2272;1,3567;3,8869;5,7525;0,1767;3,1315;0,156;0,5665;2,9738;0,456;0,4558;0,5546;0,9571;2,1613;1,2786;0,976;0,5523;0,0813;0,2265;0,2792;0,9757;0,8882;0,0603;2,72;5,7737;0,3249;0,5918;5,2851
2015-10-08;0,1041;3,7543;2,6937;0,4845;2,8746;2,4775;2,6571;4,2405;1,3558;3,8772;5,7553;0,1775;3,1346;0,1565;0,5683;2,9821;0,4593;0,4559;0,5572;0,9599;2,1682;1,2751;0,972;0,5527;0,0814;0,2251;0,2776;0,9669;0,8917;0,0604;2,705;5,7659;0,3233;0,591;5,2955
2015-10-09;0,1048;3,7242;2,7212;0,4805;2,8767;2,4961;2,6676;4,217;1,3556;3,8631;5,7199;0,172;3,0981;0,1554;0,5652;2,9697;0,4588;0,4543;0,553;0,9553;2,1561;1,2837;0,9693;0,5494;0,0811;0,2265;0,2798;0,9843;0,9029;0,0605;2,7749;5,7448;0,3259;0,587;5,2798
2015-10-12;0,105;3,7148;2,7348;0,4793;2,8743;2,4973;2,6574;4,2273;1,3596;3,8644;5,7014;0,1696;3,0914;0,1559;0,5666;2,978;0,4601;0,4538;0,5544;0,9576;2,1614;1,2676;0,9691;0,5494;0,0811;0,2261;0,2789;0,9877;0,8953;0,0609;2,7712;5,7273;0,3248;0,5874;5,2515
2015-10-13;0,1047;3,7199;2,7142;0,48;2,8516;2,4852;2,6545;4,2336;1,3601;3,8716;5,6705;0,1694;3,1071;0,156;0,5674;2,9793;0,4594;0,4582;0,5552;0,9589;2,1646;1,2626;0,9664;0,5501;0,0807;0,2243;0,277;0,9902;0,8886;0,0597;2,7311;5,7134;0,3233;0,5862;5,2593
2015-10-14;0,1047;3,7129;2,6975;0,4792;2,8577;2,505;2,6771;4,2365;1,361;3,8819;5,7065;0,1727;3,1088;0,1562;0,5678;2,9835;0,4588;0,4571;0,5551;0,9588;2,1661;1,2594;0,9579;0,5432;0,0807;0,2235;0,276;0,9548;0,8845;0,0589;2,7268;5,7053;0,3242;0,5848;5,2579
2015-10-15;0,105;3,6948;2,7129;0,4769;2,868;2,5382;2,685;4,2295;1,3636;3,893;5,724;0,1707;3,122;0,1561;0,5669;2,9785;0,4589;0,4553;0,5546;0,9583;2,1625;1,2786;0,969;0,5425;0,0808;0,2253;0,2815;0,9722;0,896;0,0595;2,7476;5,709;0,3294;0,5822;5,2422
2015-10-16;0,1054;3,7243;2,7097;0,4806;2,887;2,5324;2,6923;4,2315;1,3688;3,9022;5,7552;0,175;3,1254;0,1562;0,5671;2,9852;0,4607;0,4521;0,5548;0,9584;2,1635;1,2853;0,9725;0,5523;0,0809;0,2264;0,2837;0,9814;0,8901;0,0606;2,753;5,7357;0,3289;0,5863;5,2452
2015-10-19;0,1055;3,7265;2,7173;0,4809;2,886;2,5398;2,6953;4,2342;1,3691;3,9097;5,7647;0,1722;3,1223;0,1565;0,5676;2,9881;0,4603;0,452;0,5546;0,9585;2,1649;1,2901;0,9715;0,5524;0,0809;0,2276;0,2852;0,9488;0,884;0,0605;2,7543;5,7534;0,3313;0,5859;5,2665
2015-10-20;0,1056;3,7385;2,7207;0,4824;2,8701;2,552;2,6909;4,2472;1,3678;3,9319;5,7872;0,1692;3,128;0,1568;0,5694;2,9952;0,4604;0,4514;0,5579;0,9599;2,1716;1,2888;0,9683;0,5499;0,0809;0,2263;0,282;0,9621;0,8754;0,06;2,7402;5,7554;0,3305;0,5889;5,2923
2015-10-21;0,106;3,7627;2,7168;0,4855;2,893;2,531;2,7019;4,2745;1,373;3,9411;5,8097;0,1661;3,1352;0,1577;0,573;3,0039;0,4616;0,4537;0,5606;0,9654;2,1855;1,2951;0,9743;0,5468;0,081;0,2261;0,2809;0,9636;0,8781;0,0598;2,7429;5,7764;0,331;0,5924;5,316
2015-10-22;0,1061;3,7806;2,7306;0,4878;2,8828;2,559;2,7149;4,2769;1,3736;3,9357;5,85;0,1697;3,1573;0,158;0,5734;2,9992;0,4615;0,4541;0,5615;0,9657;2,1868;1,3071;0,9776;0,5456;0,0812;0,2273;0,2788;0,9585;0,8823;0,0604;2,7684;5,8035;0,3326;0,5947;5,3219
2015-10-23;0,1078;3,82;2,7775;0,493;2,9201;2,6079;2,7517;4,252;1,3751;3,9296;5,8868;0,1691;3,1749;0,1571;0,57;2,9912;0,4601;0,452;0,5577;0,9606;2,174;1,3312;0,9843;0,5544;0,0823;0,2317;0,2849;0,9779;0,901;0,0616;2,8027;5,8827;0,3385;0,601;5,3051
2015-10-26;0,1088;3,8645;2,8031;0,4987;2,9404;2,6128;2,7748;4,2605;1,371;3,9444;5,931;0,1684;3,1913;0,1572;0,5711;3,0014;0,4623;0,4555;0,5588;0,961;2,1783;1,3335;0,9937;0,5629;0,083;0,2333;0,283;0,9967;0,9145;0,062;2,8318;5,9521;0,341;0,6083;5,3829
2015-10-27;0,1089;3,8669;2,8023;0,499;2,9329;2,6219;2,7772;4,2709;1,3691;3,9302;5,9285;0,1689;3,2099;0,1578;0,5725;3,0066;0,4601;0,4547;0,5603;0,9628;2,1837;1,3338;0,9968;0,5621;0,0828;0,2335;0,283;0,9897;0,9084;0,0607;2,8388;5,9516;0,341;0,6088;5,4169
2015-10-28;0,1095;3,8826;2,7653;0,5011;2,9331;2,6121;2,7814;4,2902;1,3757;3,9459;5,9438;0,1694;3,226;0,1582;0,5751;3,0234;0,4563;0,4584;0,5636;0,9686;2,1936;1,343;1,0016;0,5645;0,083;0,2355;0,2856;0,9989;0,9084;0,06;2,8813;5,9702;0,3435;0,6107;5,4254
2015-10-29;0,1095;3,8974;2,7637;0,503;2,9509;2,6021;2,7794;4,2732;1,374;3,9364;5,9519;0,17;3,2276;0,1577;0,573;3,0157;0,4559;0,4583;0,5619;0,9645;2,1848;1,335;1,0056;0,5666;0,0829;0,234;0,2836;0,9976;0,9033;0,0607;2,8587;5,9404;0,3407;0,6135;5,3909
2015-10-30;0,109;3,8748;2,7525;0,5;2,9483;2,6177;2,7669;4,2652;1,377;3,9255;5,9429;0,1682;3,2167;0,1574;0,5719;3,0153;0,4528;0,4553;0,5622;0,9616;2,1808;1,3296;1,0048;0,5624;0,0828;0,2341;0,2809;1,0068;0,8998;0,0604;2,8308;5,9367;0,3404;0,6124;5,4365
2015-11-02;0,1084;3,859;2,7531;0,4982;2,9444;2,6006;2,7512;4,249;1,3644;3,906;5,974;0,1675;3,1998;0,1568;0,5697;3,0071;0,4571;0,4535;0,5601;0,958;2,1725;1,3766;0,9991;0,5582;0,0822;0,2339;0,2803;1,0016;0,8985;0,0601;2,8248;5,8854;0,3382;0,6092;5,3874
2015-11-03;0,1087;3,8678;2,778;0,4991;2,9491;2,5981;2,7658;4,2495;1,3551;3,9126;5,9604;0,1682;3,2032;0,157;0,5697;3,0106;0,4543;0,4525;0,5602;0,9585;2,1727;1,3594;0,9979;0,5593;0,0825;0,2348;0,2796;1,0036;0,9015;0,0605;2,854;5,8939;0,3413;0,6104;5,3843
2015-11-04;0,1096;3,8876;2,7962;0,5017;2,9744;2,5816;2,7806;4,2455;1,3498;3,9234;5,9994;0,1684;3,205;0,1568;0,5692;3,0121;0,4558;0,4537;0,5601;0,9551;2,1707;1,37;1,0036;0,5645;0,0832;0,237;0,2818;1,0309;0,9113;0,062;2,8687;5,9299;0,3434;0,6136;5,3965
2015-11-05;0,1094;3,8925;2,7765;0,5023;2,9564;2,5706;2,7699;4,2306;1,3462;3,9062;5,9881;0,1687;3,194;0,1564;0,5672;3,0004;0,4539;0,4511;0,5589;0,9511;2,1631;1,3557;0,9998;0,5626;0,0829;0,2352;0,2784;1,0244;0,9042;0,0613;2,8705;5,9198;0,3418;0,6136;5,3905
2015-11-06;0,1098;3,9075;2,7945;0,5041;2,9657;2,5812;2,7745;4,2458;1,3516;3,9246;5,9229;0,1693;3,2052;0,1568;0,5692;3,0123;0,4567;0,4527;0,562;0,954;2,1709;1,358;1,0053;0,5629;0,0833;0,2351;0,2807;1,0335;0,9064;0,0612;2,882;5,9398;0,3422;0,6149;5,4228
2015-11-09;0,1102;3,9605;2,7943;0,5109;2,9803;2,5878;2,7787;4,2651;1,3538;3,9464;5,9685;0,1731;3,2058;0,1578;0,5718;3,027;0,4585;0,4552;0,5638;0,9566;2,1807;1,3556;1,0117;0,5675;0,084;0,2356;0,2777;1,0506;0,9034;0,0616;2,9018;5,9602;0,341;0,6231;5,4467
2015-11-10;0,1102;3,957;2,7923;0,5105;2,9814;2,5877;2,7833;4,2485;1,3557;3,9435;5,9796;0,1739;3,2133;0,1571;0,5695;3,0153;0,4549;0,4551;0,5599;0,9536;2,1723;1,3595;1,0098;0,5637;0,0837;0,2356;0,2767;1,0413;0,9015;0,0613;2,9074;5,9549;0,3412;0,622;5,4472
2015-11-12;0,1098;3,9434;2,8117;0,5088;2,9694;2,5821;2,7781;4,2245;1,3537;3,9263;5,9884;0,1716;3,2054;0,1563;0,5663;3,0025;0,4539;0,4541;0,5552;0,9511;2,1599;1,3718;1,0117;0,5643;0,0839;0,2356;0,2779;1,0481;0,9041;0,0599;2,8994;5,9714;0,3401;0,619;5,4397
2015-11-13;0,1096;3,9388;2,81;0,5082;2,9613;2,5691;2,7683;4,2362;1,357;3,9248;5,9948;0,1703;3,2086;0,1568;0,5677;3,0097;0,4538;0,4546;0,5559;0,9539;2,1659;1,3714;1,0128;0,5613;0,0836;0,2349;0,2752;1,0444;0,8995;0,0591;2,8821;5,9501;0,3376;0,618;5,4508
2015-11-16;0,11;3,9581;2,8186;0,5108;2,975;2,581;2,7868;4,2472;1,362;3,9328;6,0176;0,1725;3,221;0,1571;0,5693;3,0186;0,4558;0,4557;0,558;0,9566;2,1716;1,3734;1,0169;0,5609;0,084;0,2368;0,2746;1,029;0,9032;0,0597;2,8841;6,0031;0,3382;0,6214;5,4612
2015-11-17;0,1106;3,9775;2,8271;0,5132;2,9881;2,574;2,7962;4,2433;1,3596;3,9324;6,0485;0,1666;3,2272;0,1569;0,5687;3,0201;0,4591;0,4559;0,5576;0,9562;2,1696;1,3835;1,0171;0,5582;0,0843;0,2374;0,2783;1,0413;0,9072;0,0608;2,8935;6,0364;0,34;0,6233;5,4659
2015-11-18;0,1106;3,9802;2,8302;0,5135;2,9913;2,5798;2,7964;4,2509;1,3665;3,9264;6,0632;0,1683;3,2287;0,1572;0,5698;3,0256;0,4605;0,4573;0,5578;0,956;2,1735;1,3874;1,0198;0,5591;0,0844;0,2382;0,2797;1,0442;0,9135;0,0615;2,8845;6,013;0,3403;0,6238;5,4897
2015-11-19;0,1108;3,9754;2,8494;0,5129;2,9983;2,5903;2,8072;4,2477;1,3705;3,9023;6,0625;0,1661;3,2257;0,1572;0,5694;3,0147;0,4596;0,4569;0,5569;0,956;2,1718;1,3923;1,0227;0,5561;0,0845;0,2387;0,2812;1,0545;0,9168;0,0613;2,885;6,0072;0,342;0,6227;5,4879
2015-11-20;0,1111;3,9706;2,8642;0,5124;2,9846;2,6088;2,8136;4,2441;1,3707;3,9143;6,073;0,1679;3,2345;0,157;0,5689;3,01;0,4608;0,4568;0,5561;0,9558;2,17;1,3994;1,024;0,5584;0,0845;0,2391;0,284;1,0557;0,926;0,0613;2,9079;5,9975;0,3436;0,6218;5,4838
2015-11-23;0,1112;3,988;2,8621;0,5145;2,9749;2,5959;2,8088;4,2395;1,3651;3,9151;6,0456;0,1655;3,2379;0,1569;0,5683;3,0131;0,4598;0,4573;0,5559;0,9532;2,1677;1,4016;1,0237;0,5588;0,0845;0,24;0,2839;1,0757;0,9245;0,0603;2,9058;5,9999;0,3437;0,6241;5,4732
2015-11-24;0,1118;4,0021;2,8868;0,5164;2,9975;2,6109;2,8298;4,2609;1,3657;3,9298;6,0554;0,1675;3,2653;0,1576;0,5711;3,0251;0,4625;0,4597;0,5582;0,9576;2,1786;1,3948;1,0307;0,5593;0,085;0,2422;0,2836;1,072;0,9447;0,0608;2,9197;6,0267;0,3467;0,6261;5,5132
2015-11-25;0,1127;4,0215;2,9178;0,5189;3,0197;2,6358;2,8622;4,268;1,3676;3,9431;6,0651;0,1697;3,2812;0,1579;0,572;3,0334;0,4648;0,4598;0,5592;0,9603;2,1822;1,392;1,0378;0,5657;0,0855;0,2434;0,2857;1,0875;0,9523;0,0614;2,9385;6,0612;0,3511;0,6297;5,5167
2015-11-26;0,1127;4,0298;2,9095;0,52;3,0271;2,6506;2,8613;4,2763;1,3687;3,9404;6,0769;0,1697;3,2876;0,1582;0,5732;3,0404;0,4665;0,4617;0,5601;0,9636;2,1864;1,3868;1,0382;0,5649;0,0855;0,2438;0,2833;1,0766;0,9549;0,0613;2,9357;6,0562;0,3503;0,6303;5,5486
